Date,Open,High,Low,Close,Volume,SMA20,SMA50,Signal,Daily Return,Volatility,Normalized Close
2025-04-24 00:00:00,375.7,388.45,375.19,387.3,22232289.0,375.766,387.5822,0.0,3.4482758620689724,3.1229334877907156,92.52711548568972
2025-04-25 00:00:00,387.0,392.16,384.6,391.85,18973165.0,375.8295,387.23839999999996,0.0,1.1747998967208906,3.133721139946432,93.61412394285442
2025-04-28 00:00:00,391.96,392.74,386.64,391.16,16579430.0,376.4475,386.8508,0.0,-0.17608778869465658,3.0501621228268045,93.44928090209757
2025-04-29 00:00:00,391.3,395.1,390.38,394.04,14973976.0,377.38,386.56300000000005,0.0,0.7362716024133409,3.0409334712763356,94.13732142003919
2025-04-30 00:00:00,390.3,396.66,384.44,395.26,36461075.0,378.0335,386.2754,0.0,0.30961323723479595,3.019731829527099,94.4287830283339
2025-05-01 00:00:00,431.11,436.99,424.9,425.4,58938100.0,380.1965,386.48800000000006,0.0,7.625360522187918,3.4433361481089104,101.62931817095895
2025-05-02 00:00:00,431.74,439.44,429.99,435.28,30757434.0,383.305,386.871,0.0,2.322519981194171,3.390689622998995,103.98967939223087
2025-05-05 00:00:00,432.87,439.5,432.11,436.17,20136053.0,387.1215,387.4302,0.0,0.20446609079214362,3.2355579783263253,104.20230302451145
2025-05-06 00:00:00,432.2,437.73,431.17,433.31,15104204.0,390.894,388.0164,1.0,-0.6557076369305581,3.238326963864855,103.51904056572221
2025-05-07 00:00:00,433.84,438.12,431.11,433.35,23307241.0,394.8335,388.72540000000004,1.0,0.009231266298970198,3.215709949604256,103.52859668402697
2025-05-08 00:00:00,437.93,443.67,435.66,438.17,23491330.0,397.21750000000003,389.4942,1.0,1.1122649128879614,2.4061261786434,104.68010893974868
2025-05-09 00:00:00,440.0,440.74,435.88,438.73,15324233.0,400.0865,390.4182,1.0,0.1278042768788401,2.308421221087614,104.81389459601512
2025-05-12 00:00:00,445.94,449.37,439.78,449.26,22821935.0,403.127,391.4636,1.0,2.4001094066965933,2.3254114457357944,107.32954273973911
2025-05-13 00:00:00,447.78,450.67,445.36,449.14,23618819.0,406.1935,392.6766,1.0,-0.026710590749234875,2.322741101655814,107.3008743848249
2025-05-14 00:00:00,448.14,453.9,448.14,452.94,19902796.0,409.554,393.9632,1.0,0.8460613617135015,2.3025560251704533,108.20870562377563
2025-05-15 00:00:00,450.77,456.19,450.43,453.13,21992323.0,413.63,395.0054,1.0,0.041948160904303755,2.058310801842004,108.25409718572317
2025-05-16 00:00:00,452.05,454.36,448.73,454.27,23849781.0,417.9545,396.153,1.0,0.25158343080351475,2.010619495542012,108.52644655740838
2025-05-19 00:00:00,450.88,459.59,450.8,458.87,21336509.0,422.942,397.4642,1.0,1.0126136438681987,1.8417414759695951,109.62540016245401
2025-05-20 00:00:00,455.59,458.34,454.32,458.17,15441808.0,427.5095,399.0244,1.0,-0.15254865212369628,1.8545219446260708,109.45816809212099
2025-05-21 00:00:00,454.57,457.78,451.81,452.57,19216906.0,431.41849999999994,400.4668,1.0,-1.2222537486086038,1.9124532724220331,108.12031152945674
2025-05-22 00:00:00,454.95,460.25,453.9,454.86,18025612.0,434.79650000000004,401.8986,1.0,0.5059990719667784,1.8228031241215934,108.66739930240337
2025-05-23 00:00:00,449.98,453.69,448.91,450.18,16883509.0,437.713,403.3268,1.0,-1.0288880094974306,1.866459315590912,107.54933346074824
2025-05-27 00:00:00,456.48,460.95,456.12,460.69,20974293.0,441.18950000000007,404.7694,1.0,2.334621706872797,1.8878815583477746,110.0602035453199
2025-05-28 00:00:00,461.22,462.52,456.93,457.36,17086261.0,444.35549999999995,406.1426,1.0,-0.7228288002778416,1.919928795811511,109.26465669644992
2025-05-29 00:00:00,461.55,461.72,455.31,458.68,13982211.0,447.52649999999994,407.6458,1.0,0.28861290886827984,1.9201965440796873,109.58000860050647
2025-05-30 00:00:00,459.72,461.68,455.54,460.36,34770475.0,449.2745,409.09659999999997,1.0,0.366268422429572,1.0386472642831106,109.98136556930575
2025-06-02 00:00:00,457.14,462.11,456.89,461.97,16626495.0,450.60900000000004,410.5992,1.0,0.3497263011556173,0.9350433553239756,110.36599933107173
2025-06-03 00:00:00,461.47,464.14,460.86,462.97,15743760.0,451.94900000000007,412.03340000000003,1.0,0.21646427257180356,0.9349812523304996,110.60490228869035
2025-06-04 00:00:00,464.0,465.69,463.02,463.87,14162688.0,453.477,413.44919999999996,1.0,0.19439704516490686,0.9080525064831342,110.81991495054709
2025-06-05 00:00:00,464.96,469.65,464.03,467.68,20154460.0,455.1935,414.89959999999996,1.0,0.8213508094940369,0.910391955594855,111.73013521907403
2025-06-06 00:00:00,470.09,473.34,468.78,470.38,15285624.0,456.8040000000001,416.5078,1.0,0.5773178241532673,0.8956652338229973,112.37517320464427
2025-06-09 00:00:00,469.7,473.43,468.62,472.75,16469932.0,458.505,418.1512,1.0,0.503847952719072,0.8945008908690195,112.9413732142004
2025-06-10 00:00:00,471.19,472.8,466.96,470.92,15375944.0,459.588,419.9936,1.0,-0.3870967741935405,0.7715289875940646,112.50418080175832
2025-06-11 00:00:00,470.02,475.47,469.66,472.62,16399176.0,460.762,421.93820000000005,1.0,0.3609954981737884,0.7693817213132439,112.91031582970999
2025-06-12 00:00:00,475.02,480.42,473.52,478.87,18950582.0,462.0585,423.8718,1.0,1.3224154712030867,0.7954780423568291,114.40345931482632
2025-06-13 00:00:00,476.41,479.18,472.76,474.96,16814456.0,463.15,425.7282,1.0,-0.8165055234197194,0.8314443745052659,113.46934875053753
2025-06-16 00:00:00,475.21,480.69,475.0,479.14,15626104.0,464.39349999999996,427.8488,1.0,0.8800741115041255,0.8437388102216089,114.46796311338335
2025-06-17 00:00:00,475.4,478.74,474.08,478.04,15414128.0,465.35200000000003,430.2128,1.0,-0.22957799390573852,0.8318504712801923,114.20516986000288
2025-06-18 00:00:00,478.0,481.0,474.46,480.24,17526452.0,466.45550000000003,432.6604,1.0,0.4602125345159358,0.8291474498176359,114.73075636676381
2025-06-20 00:00:00,482.23,483.46,476.87,477.4,37576206.0,467.697,435.1172,1.0,-0.591370981176087,0.7812568469177461,114.05227196712696
2025-06-23 00:00:00,478.21,487.75,472.51,486.0,24863952.0,469.254,437.0274,1.0,1.8014243820695386,0.8522959640541832,116.10683740264705
2025-06-24 00:00:00,488.95,491.85,486.8,490.11,22305642.0,471.2505,439.2026,1.0,0.8456790123456903,0.7955927405601617,117.08872855845955
2025-06-25 00:00:00,492.04,494.56,489.39,492.27,17495099.0,472.8295,441.279,1.0,0.44071738997366605,0.6575487043237727,117.60475894691575
2025-06-26 00:00:00,492.98,498.04,492.81,497.45,21578853.0,474.834,443.47180000000003,1.0,1.052268064273676,0.6264407445162125,118.8422762673802
2025-06-27 00:00:00,497.55,499.3,493.03,495.94,34539236.0,476.697,445.676,1.0,-0.30354809528595483,0.6467834200066611,118.48153280137608
2025-06-30 00:00:00,497.04,500.76,495.33,497.41,28368991.0,478.54949999999997,448.19199999999995,1.0,0.29640682340605906,0.6471253858788533,118.83272014907547
2025-07-01 00:00:00,496.47,498.05,490.98,492.05,19945375.0,480.0535000000001,450.6774,1.0,-1.0775818741078802,0.7257041159917461,117.55220029623968
2025-07-02 00:00:00,489.99,493.5,488.7,491.09,16319641.0,481.45949999999993,453.3168,1.0,-0.1951021237679207,0.7345282223709209,117.32285345692578
2025-07-03 00:00:00,493.81,500.13,493.44,498.84,13984829.0,483.20799999999997,455.9572,1.0,1.5781221364719267,0.7875296336788414,119.17435137847005
2025-07-07 00:00:00,497.38,498.75,495.23,497.72,13981605.0,484.71000000000004,458.4238,1.0,-0.22452088846122153,0.7904905394113532,118.90678006593723
2025-07-08 00:00:00,497.24,498.2,494.11,496.62,11846586.0,486.02199999999993,460.61019999999996,1.0,-0.22100779554770078,0.7966638735860014,118.64398681255675
2025-07-09 00:00:00,500.3,506.78,499.74,503.51,18659538.0,487.55999999999995,462.84340000000003,1.0,1.3873786798759502,0.8336711261446047,120.290028190549
2025-07-10 00:00:00,503.05,504.44,497.75,501.48,16498740.0,489.0879999999999,465.0498,1.0,-0.4031697483664609,0.8343950208465941,119.80505518658322
2025-07-11 00:00:00,498.47,505.03,497.8,503.32,16459512.0,490.62300000000005,467.2354,1.0,0.3669139347531214,0.8344120595004397,120.24463662860147
2025-07-14 00:00:00,501.52,503.97,501.03,503.02,12058848.0,491.8304999999999,469.39060000000006,1.0,-0.0596042279265685,0.8035492670976377,120.17296574131589
2025-07-15 00:00:00,503.02,508.3,502.79,505.82,14927202.0,493.3735,470.999,1.0,0.5566379070414795,0.765444839674527,120.841894022648
2025-07-16 00:00:00,505.18,506.72,501.89,505.62,15154374.0,494.69750000000005,472.4058,1.0,-0.03953975722589265,0.7574842516383865,120.79411343112427
2025-07-17 00:00:00,505.68,513.37,505.62,511.7,17503129.0,496.38050000000004,473.9164,1.0,1.2024840789525593,0.7750531353284694,122.24664341344547
2025-07-18 00:00:00,514.48,514.64,507.43,510.05,21209666.0,497.871,475.45120000000003,1.0,-0.32245456322063104,0.7884997169247313,121.85245353337476
2025-07-21 00:00:00,506.71,512.09,505.55,510.06,14066805.0,499.504,476.9854,1.0,0.0019605920988041703,0.7637938401875177,121.85484256295094
2025-07-22 00:00:00,510.97,511.2,505.27,505.27,13868644.0,500.46750000000003,478.32740000000007,1.0,-0.9391052033094205,0.7318730942833939,120.71049739595776
2025-07-23 00:00:00,506.75,506.79,500.7,505.87,16396585.0,501.25550000000004,479.6702,1.0,0.118748391948853,0.7158453614855594,120.85383917052894
2025-07-24 00:00:00,508.77,513.67,507.3,510.88,16107000.0,502.186,480.9026,1.0,0.9903730207365458,0.7373847253707456,122.05074298819821
2025-07-25 00:00:00,512.47,518.29,510.36,513.71,19125699.0,502.9990000000001,482.194,1.0,0.553946132164107,0.7147252507175623,122.72683835825889
2025-07-28 00:00:00,514.08,515.0,510.12,512.5,14308027.0,503.82700000000006,483.38520000000005,1.0,-0.2355414533491751,0.7125454192938632,122.43776577954036
2025-07-29 00:00:00,515.53,517.62,511.56,512.57,16469235.0,504.58500000000004,484.574,1.0,0.013658536585370307,0.7126428580515287,122.45448898657368
2025-07-30 00:00:00,515.17,515.95,509.44,513.24,26380434.0,505.6445,485.75339999999994,1.0,0.13071385371752342,0.6514517255591596,122.61455396817813
2025-07-31 00:00:00,555.23,555.45,531.9,533.5,51617326.0,507.76500000000004,487.246,1.0,3.9474709687475684,1.0509321384745234,127.45472788953127
2025-08-01 00:00:00,535.0,535.8,520.86,524.11,28977628.0,509.02850000000007,488.56479999999993,1.0,-1.7600749765698143,1.1201542987329813,125.21142911749249
2025-08-04 00:00:00,528.27,538.25,528.13,535.64,25349004.0,510.92449999999997,490.22619999999995,1.0,2.1999198641506457,1.1944491231224554,127.96598021883511
2025-08-05 00:00:00,537.18,537.3,527.24,527.75,19171569.0,512.481,491.68399999999997,1.0,-1.473004256590249,1.2583969879139538,126.08103588322423
2025-08-06 00:00:00,530.9,531.7,524.03,524.94,21355702.0,513.5525,493.1792,1.0,-0.5324490762671608,1.2451933967588202,125.40971857231595
2025-08-07 00:00:00,526.8,528.09,517.55,520.84,16079144.0,514.5205000000001,494.3822,1.0,-0.7810416428544298,1.2578830766547728,124.43021644607961
2025-08-08 00:00:00,522.6,524.66,519.41,522.04,15531009.0,515.4565,495.67580000000004,1.0,0.2303970509177411,1.2572827801604236,124.71689999522194
2025-08-11 00:00:00,522.3,527.59,519.72,521.77,20194372.0,516.394,496.9376,1.0,-0.051720174699254606,1.2572015771283875,124.65239619666491
2025-08-12 00:00:00,523.75,530.98,522.7,529.24,18688921.0,517.565,498.31520000000006,1.0,1.43166529313683,1.2855183325849782,126.43700129007598
2025-08-13 00:00:00,532.11,532.7,519.37,520.58,19619160.0,518.313,499.48740000000004,1.0,-1.636308669034836,1.3513221645216809,124.36810167709878
2025-08-14 00:00:00,522.56,525.95,520.14,522.48,20269074.0,518.852,500.67760000000004,1.0,0.3649775250681886,1.3299443837684028,124.82201729657415
2025-08-15 00:00:00,522.77,526.1,519.08,520.17,25213272.0,519.358,501.8036,1.0,-0.4421221864951863,1.3322718822971538,124.27015146447513
2025-08-18 00:00:00,521.59,522.82,514.02,517.1,23760583.0,519.71,502.792,1.0,-0.5901916681084862,1.3412696941904514,123.536719384586
2025-08-19 00:00:00,515.0,515.16,508.55,509.77,21481016.0,519.9350000000001,503.5798,1.0,-1.4175207890156694,1.3644119011501628,121.78556070524154
2025-08-20 00:00:00,509.87,511.0,504.44,505.72,27723025.0,519.9275,504.2392,1.0,-0.7944759401298573,1.3773189763945868,120.81800372688616
2025-08-21 00:00:00,503.69,507.63,502.72,504.24,18443254.0,519.5955,504.90560000000005,1.0,-0.29265206042869973,1.3588833931496531,120.4644273496106
2025-08-22 00:00:00,504.25,510.73,502.41,507.23,24324161.0,519.2715000000001,505.5978,1.0,0.5929716008250097,1.3598341069181887,121.17874719289026
2025-08-25 00:00:00,506.63,508.19,504.12,504.26,21638579.0,518.8594999999999,506.1056,1.0,-0.5855331900715743,1.364526835595574,120.46920540876296
2025-08-26 00:00:00,504.36,504.98,498.51,502.04,30835709.0,518.333,506.6472,1.0,-0.4402490778566581,1.366795390156003,119.93884084284964
2025-08-27 00:00:00,502.0,507.29,499.9,506.74,17277893.0,518.008,507.1992000000001,1.0,0.9361803840331362,1.3855333067551143,121.06168474365712
2025-08-28 00:00:00,507.09,511.09,505.5,509.64,18015593.0,516.8149999999999,507.8312,1.0,0.5722855902435153,1.033149850253862,121.75450332075111
2025-08-29 00:00:00,508.66,509.6,504.49,506.69,20961569.0,515.944,508.36019999999996,1.0,-0.5788399654658161,0.972676373356284,121.0497395957762
2025-09-02 00:00:00,500.47,506.0,496.81,505.12,18127995.0,514.418,508.9146,1.0,-0.309854151453548,0.7977652953568838,120.67466195231498
2025-09-03 00:00:00,503.79,507.79,502.32,505.35,16345078.0,513.298,509.3016,1.0,0.04553373455813414,0.7500724156797959,120.72960963256727
2025-09-04 00:00:00,504.3,508.15,503.15,507.97,15509486.0,512.4495,509.6588,1.0,0.5184525576333199,0.7632793016004852,121.35553538152803
2025-09-05 00:00:00,509.07,511.97,492.37,495.0,31994846.0,511.15749999999997,509.7134,1.0,-2.55330039175542,0.9247898510754786,118.2569640212146
2025-09-08 00:00:00,498.11,501.2,495.03,498.2,16771015.0,509.96549999999996,509.72839999999997,1.0,0.6464646464646506,0.940708403235691,119.02145348559417
2025-09-09 00:00:00,501.43,502.25,497.7,498.41,14410542.0,508.7975,509.7778,0.0,0.04215174628663387,0.9418740559321794,119.07162310669408
2025-09-10 00:00:00,502.98,503.23,496.72,500.37,21611816.0,507.354,509.83700000000005,0.0,0.39325053670671295,0.8717854362796508,119.53987290362656
2025-09-11 00:00:00,502.25,503.17,497.88,501.01,18881608.0,506.3755,510.0162,0.0,0.1279053500409688,0.814306722625232,119.69277079650247
2025-09-12 00:00:00,506.65,512.55,503.85,509.9,23624884.0,505.7465,510.39240000000007,0.0,1.7744156803257471,0.918964583513679,121.81661808973195
2025-09-15 00:00:00,508.79,515.47,507.0,515.36,17143786.0,505.50600000000003,510.7228,0.0,1.0707981957246648,0.9525153571698616,123.1210282383296
2025-09-16 00:00:00,516.88,517.23,508.6,509.04,19711922.0,505.10299999999995,510.94919999999996,0.0,-1.2263272275690795,0.9819467145247456,121.61116154617994
2025-09-17 00:00:00,510.62,511.29,505.93,510.02,15816585.0,505.1155,511.2172,0.0,0.19251925192518282,0.9306555071586724,121.84528644464618
2025-09-18 00:00:00,511.49,513.07,507.66,508.45,18913696.0,505.25200000000007,511.316,0.0,-0.3078310654484162,0.9148365281251775,121.47020880118495
2025-09-19 00:00:00,510.56,519.3,510.31,517.93,52474093.0,505.93649999999997,511.645,0.0,1.8644901170223216,0.998056570696996,123.73500883940942
2025-09-22 00:00:00,515.59,517.74,512.54,514.45,20009314.0,506.2975,511.86760000000004,0.0,-0.6719054698511195,1.0077889304043572,122.90362654689666
2025-09-23 00:00:00,513.8,514.59,507.31,509.23,19799580.0,506.546,511.9918,0.0,-1.0146758674312473,1.0269901979775011,121.65655310812748
2025-09-24 00:00:00,513.8,514.59,507.31,509.23,98063.0,506.9055,512.06,0.0,0.0,1.020535124769159,121.65655310812748
2025-09-25 00:00:00,508.3,510.01,505.04,507.03,15786468.0,506.91999999999996,512.0882,0.0,-0.4320248217897671,1.005593854182926,121.13096660136652
2025-09-26 00:00:00,510.06,513.94,506.62,511.46,16213129.0,507.0110000000001,512.0834,0.0,0.8737155592371204,1.0166989635597106,122.18930670361698
2025-09-29 00:00:00,511.5,516.85,508.88,514.6,17617775.0,507.40650000000005,512.1744,0.0,0.6139287529816739,1.0145341991551902,122.93946199053944
2025-09-30 00:00:00,513.24,518.16,509.66,517.95,19728229.0,508.04799999999994,512.3322000000001,0.0,0.650991061018269,1.0177274121399795,123.73978689856182
2025-10-01 00:00:00,514.8,520.51,511.69,519.71,22632336.0,508.7660000000001,512.621,0.0,0.33980113910609955,1.0185622802971073,124.1602561039706
